Stimulus	Response	Subject	Gender	Age	Outlier	u	ae	o	e	F1	F2	F1_u	F2_u	F1_o	F2_o	F1_e	F2_e	F1_ae	F2_ae
97	o	M1988	M	Y		0	0	1	0	750	1450	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
96	o	M1988	M	Y		0	0	1	0	800	1250	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
95	o	M1988	M	Y		0	0	1	0	900	1350	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
94	o	M1988	M	Y		0	0	1	0	750	1200	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
93	e	M1988	M	Y		0	0	0	1	700	1600	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
92	o	M1988	M	Y		0	0	1	0	850	1450	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
91	o	M1988	M	Y		0	0	1	0	800	1500	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
90	ae	M1988	M	Y		0	1	0	0	850	1900	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
89	o	M1988	M	Y		0	0	1	0	700	1450	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
88	ae	M1988	M	Y		0	1	0	0	850	1700	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
87	ae	M1988	M	Y	2	0	1	0	0	900	1500	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
86	o	M1988	M	Y		0	0	1	0	950	1250	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
85	ae	M1988	M	Y		0	1	0	0	850	1800	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
84	ae	M1988	M	Y		0	1	0	0	850	1500	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
83	ae	M1988	M	Y		0	1	0	0	900	1450	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
82	ae	M1988	M	Y		0	1	0	0	950	1500	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
81	e	M1988	M	Y		0	0	0	1	750	1800	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
80	o	M1988	M	Y		0	0	1	0	750	1250	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
79	o	M1988	M	Y	2	0	0	1	0	700	1500	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
78	e	M1988	M	Y		0	0	0	1	750	1750	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
77	o	M1988	M	Y		0	0	1	0	900	1200	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
76	ae	M1988	M	Y		0	1	0	0	900	1800	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
75	o	M1988	M	Y		0	0	1	0	750	1600	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
74	ae	M1988	M	Y		0	1	0	0	800	1700	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
73	o	M1988	M	Y		0	0	1	0	700	1400	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
72	e	M1988	M	Y		0	0	0	1	750	1950	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
71	ae	M1988	M	Y		0	1	0	0	850	1550	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
70	e	M1988	M	Y		0	0	0	1	700	1900	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
69	o	M1988	M	Y		0	0	1	0	700	1250	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
68	ae	M1988	M	Y		0	1	0	0	850	1750	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
67	ae	M1988	M	Y		0	1	0	0	900	1700	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
66	ae	M1988	M	Y		0	1	0	0	950	1750	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
65	o	M1988	M	Y		0	0	1	0	750	1500	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
64	o	M1988	M	Y		0	0	1	0	750	1300	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
63	o	M1988	M	Y		0	0	1	0	700	1200	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
62	o	M1988	M	Y		0	0	1	0	850	1250	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
61	ae	M1988	M	Y		0	1	0	0	900	1600	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
60	o	M1988	M	Y		0	0	1	0	700	1350	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
59	ae	M1988	M	Y		0	1	0	0	850	1650	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
58	e	M1988	M	Y		0	0	0	1	800	1950	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
57	e	M1988	M	Y	2	0	0	0	1	700	1650	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
56	e	M1988	M	Y		0	0	0	1	800	1800	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
55	o	M1988	M	Y		0	0	1	0	800	1300	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
54	e	M1988	M	Y		0	0	0	1	800	1650	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
53	o	M1988	M	Y		0	0	1	0	950	1350	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
52	ae	M1988	M	Y		0	1	0	0	950	1900	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
51	ae	M1988	M	Y		0	1	0	0	900	1750	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
50	u	M1988	M	Y		1	0	0	0	750	1550	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
49	u	M1988	M	Y	2	1	0	0	0	800	1550	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
48	ae	M1988	M	Y		0	1	0	0	950	1850	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
47	u	M1988	M	Y		1	0	0	0	850	1300	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
46	o	M1988	M	Y	2	0	0	1	0	700	1750	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
45	e	M1988	M	Y		0	0	0	1	750	1900	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
44	ae	M1988	M	Y		0	1	0	0	950	1950	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
43	o	M1988	M	Y		0	0	1	0	950	1300	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
42	e	M1988	M	Y		0	0	0	1	800	1850	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
41	o	M1988	M	Y		0	0	1	0	850	1200	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
40	o	M1988	M	Y	2	0	0	1	0	700	1550	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
39	o	M1988	M	Y		0	0	1	0	850	1350	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
38	e	M1988	M	Y		0	0	0	1	750	1700	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
37	o	M1988	M	Y		0	0	1	0	950	1200	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
36	u	M1988	M	Y		1	0	0	0	800	1450	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
35	ae	M1988	M	Y		0	1	0	0	950	1700	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
34	e	M1988	M	Y		0	0	0	1	850	1950	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
33	ae	M1988	M	Y		0	1	0	0	800	1750	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
32	u	M1988	M	Y		1	0	0	0	900	1400	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
31	e	M1988	M	Y		0	0	0	1	750	1650	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
30	ae	M1988	M	Y		0	1	0	0	950	1450	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
29	e	M1988	M	Y		0	0	0	1	700	1850	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
28	ae	M1988	M	Y	1	0	1	0	0	850	1600	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
27	o	M1988	M	Y	2	0	0	1	0	700	1300	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
26	e	M1988	M	Y		0	0	0	1	700	1800	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
25	u	M1988	M	Y	1	1	0	0	0	900	1300	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
24	ae	M1988	M	Y	1	0	1	0	0	900	1950	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
23	ae	M1988	M	Y		0	1	0	0	900	1550	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
22	e	M1988	M	Y		0	0	0	1	800	1900	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
21	e	M1988	M	Y		0	0	0	1	700	1950	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
20	ae	M1988	M	Y		0	1	0	0	950	1650	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
19	ae	M1988	M	Y	1	0	1	0	0	700	1700	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
18	e	M1988	M	Y		0	0	0	1	900	1900	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
17	u	M1988	M	Y	1	1	0	0	0	800	1350	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
16	ae	M1988	M	Y		0	1	0	0	950	1800	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
15	o	M1988	M	Y		0	0	1	0	900	1250	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
14	ae	M1988	M	Y		0	1	0	0	950	1600	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
13	o	M1988	M	Y		0	0	1	0	750	1350	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
12	o	M1988	M	Y		0	0	1	0	800	1200	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
11	ae	M1988	M	Y	1	0	1	0	0	800	1600	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
10	e	M1988	M	Y	2	0	0	0	1	850	1850	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
9	u	M1988	M	Y		1	0	0	0	800	1400	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
8	e	M1988	M	Y		0	0	0	1	750	1850	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
7	ae	M1988	M	Y		0	1	0	0	900	1650	563.235	1253.767	569.818	1114.282	510.348	1596.204	597.873	1474.321
102	ae	M1989	M	Y		0	1	0	0	950	1550	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
101	u	M1989	M	Y		1	0	0	0	850	1400	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
100	u	M1989	M	Y		1	0	0	0	750	1400	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
99	ae	M1989	M	Y		0	1	0	0	950	1400	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
98	ae	M1989	M	Y		0	1	0	0	900	1850	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
97	u	M1989	M	Y		1	0	0	0	750	1450	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
96	o	M1989	M	Y		0	0	1	0	800	1250	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
95	ae	M1989	M	Y		0	1	0	0	900	1350	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
94	o	M1989	M	Y		0	0	1	0	750	1200	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
93	e	M1989	M	Y		0	0	0	1	700	1600	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
92	u	M1989	M	Y		1	0	0	0	850	1450	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
91	u	M1989	M	Y		1	0	0	0	800	1500	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
90	ae	M1989	M	Y		0	1	0	0	850	1900	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
89	u	M1989	M	Y		1	0	0	0	700	1450	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
88	ae	M1989	M	Y		0	1	0	0	850	1700	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
87	ae	M1989	M	Y		0	1	0	0	900	1500	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
86	o	M1989	M	Y		0	0	1	0	950	1250	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
85	ae	M1989	M	Y		0	1	0	0	850	1800	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
84	ae	M1989	M	Y		0	1	0	0	850	1500	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
83	ae	M1989	M	Y		0	1	0	0	900	1450	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
82	ae	M1989	M	Y		0	1	0	0	950	1500	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
81	e	M1989	M	Y		0	0	0	1	750	1800	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
80	u	M1989	M	Y		1	0	0	0	750	1250	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
79	u	M1989	M	Y	1	1	0	0	0	700	1500	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
78	e	M1989	M	Y		0	0	0	1	750	1750	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
77	o	M1989	M	Y		0	0	1	0	900	1200	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
76	ae	M1989	M	Y		0	1	0	0	900	1800	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
75	u	M1989	M	Y		1	0	0	0	750	1600	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
74	u	M1989	M	Y		1	0	0	0	800	1700	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
73	u	M1989	M	Y		1	0	0	0	700	1400	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
72	e	M1989	M	Y		0	0	0	1	750	1950	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
71	ae	M1989	M	Y		0	1	0	0	850	1550	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
70	e	M1989	M	Y		0	0	0	1	700	1900	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
69	u	M1989	M	Y		1	0	0	0	700	1250	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
68	ae	M1989	M	Y		0	1	0	0	850	1750	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
67	ae	M1989	M	Y		0	1	0	0	900	1700	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
66	ae	M1989	M	Y		0	1	0	0	950	1750	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
65	u	M1989	M	Y	1	1	0	0	0	750	1500	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
64	o	M1989	M	Y		0	0	1	0	750	1300	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
63	o	M1989	M	Y		0	0	1	0	700	1200	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
62	o	M1989	M	Y		0	0	1	0	850	1250	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
61	ae	M1989	M	Y		0	1	0	0	900	1600	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
60	u	M1989	M	Y		1	0	0	0	700	1350	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
59	ae	M1989	M	Y		0	1	0	0	850	1650	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
58	e	M1989	M	Y		0	0	0	1	800	1950	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
57	e	M1989	M	Y		0	0	0	1	700	1650	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
56	u	M1989	M	Y	1	1	0	0	0	800	1800	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
55	u	M1989	M	Y		1	0	0	0	800	1300	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
54	e	M1989	M	Y		0	0	0	1	800	1650	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
53	u	M1989	M	Y		1	0	0	0	950	1350	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
52	ae	M1989	M	Y		0	1	0	0	950	1900	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
51	ae	M1989	M	Y		0	1	0	0	900	1750	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
50	u	M1989	M	Y		1	0	0	0	750	1550	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
49	u	M1989	M	Y		1	0	0	0	800	1550	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
48	ae	M1989	M	Y		0	1	0	0	950	1850	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
47	u	M1989	M	Y		1	0	0	0	850	1300	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
46	e	M1989	M	Y		0	0	0	1	700	1750	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
45	e	M1989	M	Y		0	0	0	1	750	1900	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
44	ae	M1989	M	Y		0	1	0	0	950	1950	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
43	u	M1989	M	Y		1	0	0	0	950	1300	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
42	e	M1989	M	Y	1	0	0	0	1	800	1850	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
41	o	M1989	M	Y		0	0	1	0	850	1200	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
40	u	M1989	M	Y		1	0	0	0	700	1550	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
39	ae	M1989	M	Y		0	1	0	0	850	1350	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
38	u	M1989	M	Y	1	1	0	0	0	750	1700	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
37	o	M1989	M	Y		0	0	1	0	950	1200	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
36	u	M1989	M	Y		1	0	0	0	800	1450	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
35	ae	M1989	M	Y		0	1	0	0	950	1700	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
34	ae	M1989	M	Y		0	1	0	0	850	1950	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
33	ae	M1989	M	Y		0	1	0	0	800	1750	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
32	ae	M1989	M	Y		0	1	0	0	900	1400	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
31	u	M1989	M	Y	2	1	0	0	0	750	1650	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
30	ae	M1989	M	Y		0	1	0	0	950	1450	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
29	e	M1989	M	Y		0	0	0	1	700	1850	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
28	ae	M1989	M	Y		0	1	0	0	850	1600	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
27	u	M1989	M	Y	2	1	0	0	0	700	1300	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
26	u	M1989	M	Y	2	1	0	0	0	700	1800	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
25	u	M1989	M	Y		1	0	0	0	900	1300	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
24	ae	M1989	M	Y		0	1	0	0	900	1950	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
23	ae	M1989	M	Y		0	1	0	0	900	1550	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
22	e	M1989	M	Y		0	0	0	1	800	1900	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
21	e	M1989	M	Y		0	0	0	1	700	1950	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
20	ae	M1989	M	Y		0	1	0	0	950	1650	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
19	u	M1989	M	Y	2	1	0	0	0	700	1700	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
18	ae	M1989	M	Y		0	1	0	0	900	1900	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
17	u	M1989	M	Y		1	0	0	0	800	1350	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
16	ae	M1989	M	Y		0	1	0	0	950	1800	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
15	u	M1989	M	Y		1	0	0	0	900	1250	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
14	ae	M1989	M	Y		0	1	0	0	950	1600	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
13	u	M1989	M	Y		1	0	0	0	750	1350	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
12	o	M1989	M	Y		0	0	1	0	800	1200	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
11	u	M1989	M	Y		1	0	0	0	800	1600	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
10	ae	M1989	M	Y		0	1	0	0	850	1850	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
9	u	M1989	M	Y		1	0	0	0	800	1400	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
8	e	M1989	M	Y		0	0	0	1	750	1850	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
7	ae	M1989	M	Y		0	1	0	0	900	1650	562.249	1285.427	558.087	1088.861	535.123	1572.677	606.933	1412.991
102	u	M1991	M	Y	1	1	0	0	0	950	1550	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
101	u	M1991	M	Y		1	0	0	0	850	1400	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
100	u	M1991	M	Y		1	0	0	0	750	1400	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
99	u	M1991	M	Y		1	0	0	0	950	1400	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
98	ae	M1991	M	Y		0	1	0	0	900	1850	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
97	u	M1991	M	Y		1	0	0	0	750	1450	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
96	ae	M1991	M	Y		0	1	0	0	800	1250	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
95	u	M1991	M	Y		1	0	0	0	900	1350	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
94	o	M1991	M	Y		0	0	1	0	750	1200	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
93	u	M1991	M	Y		1	0	0	0	700	1600	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
92	u	M1991	M	Y		1	0	0	0	850	1450	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
91	u	M1991	M	Y		1	0	0	0	800	1500	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
90	ae	M1991	M	Y		0	1	0	0	850	1900	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
89	u	M1991	M	Y		1	0	0	0	700	1450	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
88	ae	M1991	M	Y		0	1	0	0	850	1700	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
87	u	M1991	M	Y		1	0	0	0	900	1500	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
86	u	M1991	M	Y		1	0	0	0	950	1250	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
85	ae	M1991	M	Y		0	1	0	0	850	1800	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
84	u	M1991	M	Y		1	0	0	0	850	1500	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
83	u	M1991	M	Y		1	0	0	0	900	1450	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
82	u	M1991	M	Y		1	0	0	0	950	1500	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
81	e	M1991	M	Y		0	0	0	1	750	1800	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
80	o	M1991	M	Y		0	0	1	0	750	1250	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
79	u	M1991	M	Y		1	0	0	0	700	1500	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
78	e	M1991	M	Y		0	0	0	1	750	1750	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
77	o	M1991	M	Y		0	0	1	0	900	1200	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
76	ae	M1991	M	Y		0	1	0	0	900	1800	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
75	u	M1991	M	Y		1	0	0	0	750	1600	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
74	ae	M1991	M	Y		0	1	0	0	800	1700	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
73	u	M1991	M	Y		1	0	0	0	700	1400	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
72	e	M1991	M	Y		0	0	0	1	750	1950	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
71	u	M1991	M	Y		1	0	0	0	850	1550	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
70	u	M1991	M	Y		1	0	0	0	700	1900	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
69	o	M1991	M	Y		0	0	1	0	700	1250	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
68	ae	M1991	M	Y		0	1	0	0	850	1750	557.269	1271.952	527.835	1121.225	531.299	1640.805	623.314	1423.14
